indivID,year,Y,D,X,L,M,Exp,E,groupID,timeeff,t,iID,iFE,group_timeID,gFE,gtFE
103,2010,2.2002121520840694,0.8002182928869102,-0.848017104973429,0.779655990421502,1,1,0.4602182932200241,2,0.9295261462510565,2010.0,103.0,0.2114699518513672,25,0.9642631366559397,0.8963077973877513
103,2011,3.31671267037125,1.321404655450027,-0.08224619596254766,-0.5788186028977621,1,1,0.11363580389133304,2,1.0118062353372443,2011.0,103.0,0.2114699518513672,26,0.9642631366559397,0.9756474541743291
103,2012,2.46282217393464,0.8506505750561353,-1.7344340541911825,0.09015679297778655,1,1,-0.6395909615640328,2,1.0977891173903387,2012.0,103.0,0.2114699518513672,27,0.9642631366559397,1.0585575777215634
104,1999,-2.723143862042851,-0.886528384696967,-0.6993195923084026,0.11330827669836813,0,1,1.3449835971713529,2,1.14149659366282,1999.0,104.0,-2.0596554623832684,14,0.9642631366559397,1.1007030858873814
104,2000,-2.239628057499523,-0.5690231665095035,-0.13460977013635053,0.45630369098867873,0,1,-0.4159408138012153,2,0.9876800948136614,2000.0,104.0,-2.0596554623832684,15,0.9642631366559397,0.952383506237657
104,2001,-2.1643330556474174,-0.3071488318171965,0.8113921246785841,0.817894697626839,0,1,0.46773106438614837,2,0.5253219404495543,2001.0,104.0,-2.0596554623832684,16,0.9642631366559397,0.506548582052072
104,2002,-1.4322787797651102,0.30526578128909776,0.3286993748021106,1.1280678776154427,1,1,-1.8661725031262668,2,0.5391658750492702,2002.0,104.0,-2.0596554623832684,17,0.9642631366559397,0.5198977778528536
104,2003,0.5227969329959504,1.1238573130293847,0.3773479213759752,0.5806762880827213,1,1,-1.669441201325253,2,0.8773293412258665,2003.0,104.0,-2.0596554623832684,18,0.9642631366559397,0.8459763424507432
104,2004,0.3533177046942463,1.1006595328621844,-0.39520032469329475,0.43791721026243685,1,1,0.18563434312595228,2,0.7494434550178404,2004.0,104.0,-2.0596554623832684,19,0.9642631366559397,0.7226606966817674
104,2005,-0.22498186111751722,0.6050977804449773,-0.017401911358580404,-0.48438957215478834,1,1,2.91334886367728,2,1.17242791433562,2005.0,104.0,-2.0596554623832684,20,0.9642631366559397,1.1305290181802463
104,2006,0.006270506558201633,0.7204677052704012,-0.4374144628876223,-0.5712156343308717,1,1,-0.5245809679477942,2,1.174155883818,2006.0,104.0,-2.0596554623832684,21,0.9642631366559397,1.1321952354533718
104,2007,1.7428935703459574,1.5684699851229145,-0.9842999293692489,-0.5986153463380679,1,1,-0.8756358547418038,2,1.2250740668479225,2007.0,104.0,-2.0596554623832684,22,0.9642631366559397,1.181293762334626
104,2008,-0.4786472700619211,0.3763688536133192,-0.9409978987551114,-1.9367900331853494,1,1,-1.9817990139391837,2,1.381401116556556,2008.0,104.0,-2.0596554623832684,23,0.9642631366559397,1.332034173630842
104,2009,-1.762284430722222,-0.13894722656267733,0.8840769635952475,0.681136125884654,1,1,1.4555954851549522,2,1.113675273582449,2009.0,104.0,-2.0596554623832684,24,0.9642631366559397,1.073876012520774
104,2010,-1.0147451983103615,0.3259308877814852,0.8518232373931335,0.22334516319324751,1,1,-1.5043639825580448,2,0.9295261462510565,2010.0,104.0,-2.0596554623832684,25,0.9642631366559397,0.8963077973877513
104,2011,-1.495925154854493,0.04426274037911876,1.039111860494306,-1.032943634677082,1,1,-1.341438073738745,2,1.0118062353372443,2011.0,104.0,-2.0596554623832684,26,0.9642631366559397,0.9756474541743291
104,2012,0.21223059494761326,0.8609690852308132,-2.3504663065792326,0.21790071059095248,1,1,0.11003745164030566,2,1.0977891173903387,2012.0,104.0,-2.0596554623832684,27,0.9642631366559397,1.0585575777215634
105,1999,4.152669760141708,0.9301152606557747,-0.8447346144777722,-0.8981504102308768,0,1,0.8322419091069265,2,1.14149659366282,1999.0,105.0,1.2010373055493346,14,0.9642631366559397,1.1007030858873814
105,2000,2.5844043972402324,0.2165746660569049,0.05894785967367458,1.7562571185183886,0,1,-0.6644818192994212,2,0.9876800948136614,2000.0,105.0,1.2010373055493346,15,0.9642631366559397,0.952383506237657
105,2001,3.5404257473118483,0.9210250551308753,0.767135496544114,-1.1834587168897948,0,1,-0.9742786051921083,2,0.5253219404495543,2001.0,105.0,1.2010373055493346,16,0.9642631366559397,0.506548582052072
105,2002,2.803578631714292,0.5440419840764341,-1.437468255392938,0.8056537728206625,0,1,0.5955234503337916,2,0.5391658750492702,2002.0,105.0,1.2010373055493346,17,0.9642631366559397,0.5198977778528536
105,2003,0.2602775231230824,-0.8978573491844198,0.583393607820481,-0.5140750829738375,0,1,1.4855311954020087,2,0.8773293412258665,2003.0,105.0,1.2010373055493346,18,0.9642631366559397,0.8459763424507432
105,2004,2.499970532565189,0.5408404675045664,-1.1756622266484988,0.6569945658300796,1,1,-0.0055260384915603615,2,0.7494434550178404,2004.0,105.0,1.2010373055493346,19,0.9642631366559397,0.7226606966817674
105,2005,3.0748894570000944,0.6247854941057858,0.7963517679736695,1.3679084988770138,1,1,-1.4501413288582685,2,1.17242791433562,2005.0,105.0,1.2010373055493346,20,0.9642631366559397,1.1305290181802463
105,2006,2.6137205234821117,0.3922050163213092,-1.6740333291039284,-0.5826113089606513,1,1,-1.182447702368748,2,1.174155883818,2006.0,105.0,1.2010373055493346,21,0.9642631366559397,1.1321952354533718
105,2007,2.703317734981535,0.4125561141193842,2.0504514166616294,-1.0826298656673148,1,1,0.9702910469941215,2,1.2250740668479225,2007.0,105.0,1.2010373055493346,22,0.9642631366559397,1.181293762334626
105,2008,3.286163328622049,0.6296943967044584,0.33609857977997365,0.7244915306899266,1,1,0.5686808876481582,2,1.381401116556556,2008.0,105.0,1.2010373055493346,23,0.9642631366559397,1.332034173630842
105,2009,1.9794767772289936,0.10279570812004257,-1.9491003980100374,-0.4455561737525314,1,1,-0.3499532611574629,2,1.113675273582449,2009.0,105.0,1.2010373055493346,24,0.9642631366559397,1.073876012520774
105,2010,1.8961066071030401,0.15013140912862016,1.1059944538833488,-0.10367443680364244,1,1,0.6617806129655724,2,0.9295261462510565,2010.0,105.0,1.2010373055493346,25,0.9642631366559397,0.8963077973877513
105,2011,3.3467927149824663,0.8392502287732677,1.155635691672708,0.740568232315219,1,1,1.1159145432535011,2,1.0118062353372443,2011.0,105.0,1.2010373055493346,26,0.9642631366559397,0.9756474541743291
105,2012,1.0313179126768541,-0.36596832693168035,0.5918553238297016,0.978715243373299,1,1,-1.1808985129090976,2,1.0977891173903387,2012.0,105.0,1.2010373055493346,27,0.9642631366559397,1.0585575777215634
106,1999,1.4853112728821802,0.7047267267670912,-0.19203171840498776,-2.0354530478192143,0,1,0.6464606100620806,2,1.14149659366282,1999.0,106.0,-1.0177979992717126,14,0.9642631366559397,1.1007030858873814
106,2000,-0.02686935653052997,0.019369415328404797,0.6755221680406275,-1.7563491505124929,0,1,0.40828837429136466,2,0.9876800948136614,2000.0,106.0,-1.0177979992717126,15,0.9642631366559397,0.952383506237657
106,2001,-2.3989671195037174,-0.9486018604442598,-0.5200917991149626,-1.3019182947631527,0,1,0.40171252928879825,2,0.5253219404495543,2001.0,106.0,-1.0177979992717126,16,0.9642631366559397,0.506548582052072
106,2002,0.4551636317603988,0.47892655938656165,0.4271333461310024,0.45504768237823495,0,1,1.377753633916655,2,0.5391658750492702,2002.0,106.0,-1.0177979992717126,17,0.9642631366559397,0.5198977778528536
106,2003,0.8436312666026824,0.7615341323736944,-0.5645939318808572,0.06095620284530092,1,1,1.0467610494174775,2,0.8773293412258665,2003.0,106.0,-1.0177979992717126,18,0.9642631366559397,0.8459763424507432
106,2004,-0.5250261045811025,0.13573427035620234,1.1399608604769396,-1.0204853831081033,1,1,1.1518022810495974,2,0.7494434550178404,2004.0,106.0,-1.0177979992717126,19,0.9642631366559397,0.7226606966817674
106,2005,0.24928225752041605,0.31987499427732774,-0.4333403588907693,1.3078388401874255,1,1,-0.5811179043071559,2,1.17242791433562,2005.0,106.0,-1.0177979992717126,20,0.9642631366559397,1.1305290181802463
106,2006,0.6210967657631588,0.5058791605937183,0.28727750395983226,-1.113036695391591,1,1,0.31074426453764786,2,1.174155883818,2006.0,106.0,-1.0177979992717126,21,0.9642631366559397,1.1321952354533718
106,2007,-0.15768777947061524,0.0898575163148097,-0.39542510551285837,-0.2015769747043439,1,1,-0.6374095401749984,2,1.2250740668479225,2007.0,106.0,-1.0177979992717126,22,0.9642631366559397,1.181293762334626
106,2008,1.0941305450009755,0.6431630003225357,-1.6464896171231371,0.24012053225605523,1,1,-0.3054639499124862,2,1.381401116556556,2008.0,106.0,-1.0177979992717126,23,0.9642631366559397,1.332034173630842
106,2009,-0.11321991138066018,0.1661819474222504,-1.821881574588688,-0.30507936887079684,1,1,0.6008495021310026,2,1.113675273582449,2009.0,106.0,-1.0177979992717126,24,0.9642631366559397,1.073876012520774
106,2010,0.36326609406612836,0.4948524100251706,1.7082754834061882,0.34670801904541776,1,1,-0.9341300825349093,2,0.9295261462510565,2010.0,106.0,-1.0177979992717126,25,0.9642631366559397,0.8963077973877513
106,2011,0.3218136178703651,0.4341528457124365,0.07813528116016438,0.870815937905105,1,1,-0.651092209103496,2,1.0118062353372443,2011.0,106.0,-1.0177979992717126,26,0.9642631366559397,0.9756474541743291
106,2012,1.6818238839289965,1.0759117112960532,-1.5290865680176118,1.6968897016156967,1,1,0.09709118121129322,2,1.0977891173903387,2012.0,106.0,-1.0177979992717126,27,0.9642631366559397,1.0585575777215634
107,1999,4.1181047918430345,0.626045587263984,-0.1847229567823686,-1.3247561638064607,0,1,0.5931947273147592,2,1.14149659366282,1999.0,107.0,1.7715709873003251,14,0.9642631366559397,1.1007030858873814
107,2000,3.380334732844676,0.32983931623451945,0.9982741892158694,0.1862302534409781,0,1,-0.2856583310700134,2,0.9876800948136614,2000.0,107.0,1.7715709873003251,15,0.9642631366559397,0.952383506237657
107,2001,1.090581952403004,-0.5967525713313533,0.03752099614237521,0.43360445050027235,0,1,1.0754121762616349,2,0.5253219404495543,2001.0,107.0,1.7715709873003251,16,0.9642631366559397,0.506548582052072
107,2002,0.8177080119679591,-0.7405832930578994,0.08653491329288263,0.2745103581970602,0,1,0.17977528871856932,2,0.5391658750492702,2002.0,107.0,1.7715709873003251,17,0.9642631366559397,0.5198977778528536
107,2003,0.9644779500928029,-0.8306881304815403,-1.4324221624945377,0.03813255798615396,0,1,-0.48622436125800694,2,0.8773293412258665,2003.0,107.0,1.7715709873003251,18,0.9642631366559397,0.8459763424507432
107,2004,0.5975610332230679,-0.9531008295271481,1.0714459438432697,-0.3396444512062633,0,1,0.14579467843699548,2,0.7494434550178404,2004.0,107.0,1.7715709873003251,19,0.9642631366559397,0.7226606966817674
107,2005,3.9795656488746505,0.7926963032131051,0.6945145501029437,1.217388031774153,1,1,0.633324567872273,2,1.17242791433562,2005.0,107.0,1.7715709873003251,20,0.9642631366559397,1.1305290181802463
107,2006,3.672395959858524,0.637502380454687,-0.207905209290198,-0.13996079132043582,1,1,-2.135319083345565,2,1.174155883818,2006.0,107.0,1.7715709873003251,21,0.9642631366559397,1.1321952354533718
107,2007,5.803813477029591,1.6838938328616277,-1.309018595901033,-0.7589734571451928,1,1,-0.06275509684943807,2,1.2250740668479225,2007.0,107.0,1.7715709873003251,22,0.9642631366559397,1.181293762334626
107,2008,2.4336936376094975,-0.08538267503601493,0.29169644973057296,-1.5108399505350378,1,1,-0.1394286932791235,2,1.381401116556556,2008.0,107.0,1.7715709873003251,23,0.9642631366559397,1.332034173630842
107,2009,3.564164328040718,0.6124207679495572,1.5683072570266567,-1.3618552158583836,1,1,0.55034264460933,2,1.113675273582449,2009.0,107.0,1.7715709873003251,24,0.9642631366559397,1.073876012520774
107,2010,1.5811391762599167,-0.29484402433575874,-1.4961473234434408,-1.2153753508652492,1,1,1.1909883058939332,2,0.9295261462510565,2010.0,107.0,1.7715709873003251,25,0.9642631366559397,0.8963077973877513
107,2011,4.454181224713178,1.1090265242404644,0.665480541089696,0.4426861491923343,1,1,-0.2473365851126156,2,1.0118062353372443,2011.0,107.0,1.7715709873003251,26,0.9642631366559397,0.9756474541743291
107,2012,4.257297237705834,0.9684264686853995,0.010225852305237945,0.3743444137088326,1,1,0.9955379784423036,2,1.0977891173903387,2012.0,107.0,1.7715709873003251,27,0.9642631366559397,1.0585575777215634
108,1999,2.3032816800025593,0.5953128365415068,-0.40375296718479864,0.3214385909021025,0,1,-1.3126960135560808,2,1.14149659366282,1999.0,108.0,0.017906049397579303,14,0.9642631366559397,1.1007030858873814
108,2000,1.464290626609447,0.24824174420814615,0.610000817093267,0.10574996666929555,0,1,1.6628693214316554,2,0.9876800948136614,2000.0,108.0,0.017906049397579303,15,0.9642631366559397,0.952383506237657
108,2001,-0.6247824021560014,-0.5775060470380164,0.44427595570507045,0.2978651168174995,0,1,1.2818913255852997,2,0.5253219404495543,2001.0,108.0,0.017906049397579303,16,0.9642631366559397,0.506548582052072
108,2002,0.6349236115035365,0.048803911684976664,-0.30981474715847246,-1.0247121781574136,0,1,0.21211955644946104,2,0.5391658750492702,2002.0,108.0,0.017906049397579303,17,0.9642631366559397,0.5198977778528536
108,2003,2.103485890377207,0.8741726123260728,-2.1061430564162085,0.6929060854248125,1,1,0.6862543979505636,2,0.8773293412258665,2003.0,108.0,0.017906049397579303,18,0.9642631366559397,0.8459763424507432
108,2004,-0.30698500580691374,-0.2751516341136987,0.013718241512631825,-0.2614402570428563,1,1,-0.6327845733523543,2,0.7494434550178404,2004.0,108.0,0.017906049397579303,19,0.9642631366559397,0.7226606966817674
108,2005,3.463833464967345,1.4147730640148335,-1.1762553130567073,-0.6598057003345393,1,1,-0.3489143301653001,2,1.17242791433562,2005.0,108.0,0.017906049397579303,20,0.9642631366559397,1.1305290181802463
108,2006,2.018949822818426,0.6878635869183292,0.3958207488232722,-2.0599393733414684,1,1,-0.01257173484537926,2,1.174155883818,2006.0,108.0,0.017906049397579303,21,0.9642631366559397,1.1321952354533718
108,2007,4.13895885748199,1.7285221335426053,0.6445347100040618,-0.1216216266301327,1,1,-0.9554212603378964,2,1.2250740668479225,2007.0,108.0,0.017906049397579303,22,0.9642631366559397,1.181293762334626
108,2008,1.5212268576889583,0.337329967166099,-0.1875207509690862,0.11324140592903122,1,1,-0.05529450296570048,2,1.381401116556556,2008.0,108.0,0.017906049397579303,23,0.9642631366559397,1.332034173630842
108,2009,2.279038997165916,0.8478678066570666,0.1270885121087513,0.5175545264482864,1,1,0.8117704521118562,2,1.113675273582449,2009.0,108.0,0.017906049397579303,24,0.9642631366559397,1.073876012520774
108,2010,0.1467769804216379,-0.13439038510738333,0.49524465512597093,1.1185157943236594,1,1,1.2481796096117064,2,0.9295261462510565,2010.0,108.0,0.017906049397579303,25,0.9642631366559397,0.8963077973877513
108,2011,0.08450125851943757,-0.20555389198616625,-1.561253167154902,0.3344483643491126,1,1,-0.9273776151284876,2,1.0118062353372443,2011.0,108.0,0.017906049397579303,26,0.9642631366559397,0.9756474541743291
108,2012,1.0966155705425742,0.2613828861424279,0.7196176231384134,-0.2162864936713739,1,1,-0.03247810488123086,2,1.0977891173903387,2012.0,108.0,0.017906049397579303,27,0.9642631366559397,1.0585575777215634
109,1999,-0.6363557332285205,0.12851271165582392,-0.2263504523942844,-0.13586194662316245,0,1,-0.3265296916504307,2,1.14149659366282,1999.0,109.0,-1.9927991153109914,14,0.9642631366559397,1.1007030858873814
109,2000,-0.2403503608109972,0.4020428383227825,-1.6814915101160124,0.6071938656294537,0,1,-0.7766082452580791,2,0.9876800948136614,2000.0,109.0,-1.9927991153109914,15,0.9642631366559397,0.952383506237657
109,2001,-2.7093840962847784,-0.6146399814200297,-0.4421047239313049,-0.10922044541000697,0,1,-1.7024875551180354,2,0.5253219404495543,2001.0,109.0,-1.9927991153109914,16,0.9642631366559397,0.506548582052072
109,2002,-0.3411997379350852,0.5686942711171118,-2.0152724119165932,-0.05112733815353594,0,1,0.9944251215932808,2,0.5391658750492702,2002.0,109.0,-1.9927991153109914,17,0.9642631366559397,0.5198977778528536
109,2003,-1.606104686845154,-0.23079493165070644,0.8962036835446181,1.291165608025828,0,1,0.2901856350502227,2,0.8773293412258665,2003.0,109.0,-1.9927991153109914,18,0.9642631366559397,0.8459763424507432
109,2004,-2.006816140755402,-0.1189335287066221,-0.2760206722524761,1.089234283863765,1,1,0.24910591301666252,2,0.7494434550178404,2004.0,109.0,-1.9927991153109914,19,0.9642631366559397,0.7226606966817674
109,2005,-0.26083295983807475,0.5534859986395329,-1.169885549858971,0.4142302116760807,1,1,-0.49949505544783523,2,1.17242791433562,2005.0,109.0,-1.9927991153109914,20,0.9642631366559397,1.1305290181802463
109,2006,-0.9699901204821106,0.1962883212942257,-0.8124060863081225,0.8058977614570536,1,1,-1.0328178788177351,2,1.174155883818,2006.0,109.0,-1.9927991153109914,21,0.9642631366559397,1.1321952354533718
109,2007,-0.9782075380778438,0.16748633914498579,1.2243643162146916,-1.470499503604418,1,1,0.46781922347554694,2,1.2250740668479225,2007.0,109.0,-1.9927991153109914,22,0.9642631366559397,1.181293762334626
109,2008,0.7307223253324149,0.9504961140766655,0.6193952293224845,0.17242796738493268,1,1,-0.5907999372586735,2,1.381401116556556,2008.0,109.0,-1.9927991153109914,23,0.9642631366559397,1.332034173630842
109,2009,0.8459097408404144,1.1381069565983073,-0.3270545363503668,0.11031986775264484,1,1,-0.610055054951467,2,1.113675273582449,2009.0,109.0,-1.9927991153109914,24,0.9642631366559397,1.073876012520774
109,2010,-0.9050792991530857,0.3474432255126404,1.5506407284162795,-2.187292914902713,1,1,-0.1087491282785692,2,0.9295261462510565,2010.0,109.0,-1.9927991153109914,25,0.9642631366559397,0.8963077973877513
109,2011,-2.0924870972282275,-0.28911328446812323,-0.4855756373396961,0.5252234479477463,1,1,0.47451576816610685,2,1.0118062353372443,2011.0,109.0,-1.9927991153109914,26,0.9642631366559397,0.9756474541743291
109,2012,0.2045628469389904,0.8235197912203107,-0.1954839175428978,0.5089931192779014,1,1,0.8289423547606807,2,1.0977891173903387,2012.0,109.0,-1.9927991153109914,27,0.9642631366559397,1.0585575777215634
110,1999,0.6195968156617937,0.4800892536593903,0.44270284557378625,0.20242894885420162,0,1,-1.1609470198509688,2,1.14149659366282,1999.0,110.0,-1.4364838850077746,14,0.9642631366559397,1.1007030858873814
110,2000,-0.7367728008621839,-0.12697106637792274,-0.6772177014458168,-0.9245884605904365,0,1,1.6588161668088788,2,0.9876800948136614,2000.0,110.0,-1.4364838850077746,15,0.9642631366559397,0.952383506237657
110,2001,-1.8316944397090427,-0.4531452948509247,0.8403656485982312,-0.37473530728037746,0,1,0.3196519157284585,2,0.5253219404495543,2001.0,110.0,-1.4364838850077746,16,0.9642631366559397,0.506548582052072
110,2002,-1.1280137051372443,0.1450112572953149,1.124209273317669,0.7965448803319083,1,1,1.00962166757131,2,0.5391658750492702,2002.0,110.0,-1.4364838850077746,17,0.9642631366559397,0.5198977778528536
110,2003,1.514552398838577,1.309075347434979,-0.7268913471662379,-1.9026777639310073,1,1,1.099939181825906,2,0.8773293412258665,2003.0,110.0,-1.4364838850077746,18,0.9642631366559397,0.8459763424507432
110,2004,-0.10034327259758596,0.5595376460946841,0.6956612723105975,-0.8801758793599759,1,1,-0.3182655931298328,2,0.7494434550178404,2004.0,110.0,-1.4364838850077746,19,0.9642631366559397,0.7226606966817674
110,2005,0.16225214209810415,0.48653618538976506,-0.9363927839616414,-0.5163744299531625,1,1,-0.4702302949234601,2,1.17242791433562,2005.0,110.0,-1.4364838850077746,20,0.9642631366559397,1.1305290181802463
110,2006,0.6448340101976442,0.7282023415839431,-1.6090668622465611,0.38017161371942787,1,1,0.933756970975741,2,1.174155883818,2006.0,110.0,-1.4364838850077746,21,0.9642631366559397,1.1321952354533718
110,2007,0.26430564866447237,0.5123094328329754,-1.2380175333747954,0.75150547602256,1,1,-1.3519663960596293,2,1.2250740668479225,2007.0,110.0,-1.4364838850077746,22,0.9642631366559397,1.181293762334626
110,2008,0.8164042175257248,0.7139969491973152,1.7022053109047102,0.808691192379805,1,1,-0.9091914781559224,2,1.381401116556556,2008.0,110.0,-1.4364838850077746,23,0.9642631366559397,1.332034173630842
110,2009,-0.8743104226920462,-0.0058806784949978486,-0.14640210444743726,0.41890462015931884,1,1,-0.4048682922139796,2,1.113675273582449,2009.0,110.0,-1.4364838850077746,24,0.9642631366559397,1.073876012520774
110,2010,-2.122990805746598,-0.5441279990585803,2.118610194647089,1.0320537572793032,1,1,-1.0894363506123308,2,0.9295261462510565,2010.0,110.0,-1.4364838850077746,25,0.9642631366559397,0.8963077973877513
110,2011,0.7200961549850964,0.8446897416173578,0.46397936632483,-1.9119357561555277,1,1,0.37968632844487227,2,1.0118062353372443,2011.0,110.0,-1.4364838850077746,26,0.9642631366559397,0.9756474541743291
110,2012,-0.42491338593764016,0.22764468409475924,0.7977130585877208,-0.7113784934416895,1,1,0.264235344871009,2,1.0977891173903387,2012.0,110.0,-1.4364838850077746,27,0.9642631366559397,1.0585575777215634
111,1999,1.1195778295881416,0.14187536155262676,0.07794840765287506,-0.45512131442077725,0,1,-0.7984965595446721,2,1.14149659366282,1999.0,111.0,-0.26345722578896713,14,0.9642631366559397,1.1007030858873814
111,2000,-0.016841092698499704,-0.35465697143074854,-0.7286961342202914,-0.6655333276305075,0,1,1.1670901463143366,2,0.9876800948136614,2000.0,111.0,-0.26345722578896713,15,0.9642631366559397,0.952383506237657
111,2001,-0.4035426583533174,-0.32494171588764936,-0.5452510524241895,-0.9811224724506946,0,1,0.951222070826206,2,0.5253219404495543,2001.0,111.0,-0.26345722578896713,16,0.9642631366559397,0.506548582052072
111,2002,-1.5222488318480947,-0.8938137607597895,1.2927431990463358,0.4963287090129345,0,1,0.2386166093421268,2,0.5391658750492702,2002.0,111.0,-0.26345722578896713,17,0.9642631366559397,0.5198977778528536
111,2003,-0.6243194672915345,-0.6064515497252817,-0.6545655083924724,-0.5850106906556112,0,1,1.1143909348169148,2,0.8773293412258665,2003.0,111.0,-0.26345722578896713,18,0.9642631366559397,0.8459763424507432
111,2004,0.2981728325254194,-0.08091991877757833,-0.7890388039173556,-0.31324288991070326,0,1,0.27204968455770523,2,0.7494434550178404,2004.0,111.0,-0.26345722578896713,19,0.9642631366559397,0.7226606966817674
111,2005,1.1674026558347383,0.4021763132881704,-1.0686495404847216,1.3579463703379437,1,1,1.6355374480934777,2,1.17242791433562,2005.0,111.0,-0.26345722578896713,20,0.9642631366559397,1.1305290181802463
111,2006,-0.9275861752254791,-0.6514191883868763,-1.197172600818796,-1.8812794129821455,1,1,0.43642338241562867,2,1.174155883818,2006.0,111.0,-0.26345722578896713,21,0.9642631366559397,1.1321952354533718
111,2007,0.7161779369373411,0.14992030170436293,-2.045789316763905,0.43929401199367024,1,1,0.15476465042172494,2,1.2250740668479225,2007.0,111.0,-0.26345722578896713,22,0.9642631366559397,1.181293762334626
111,2008,2.2017196058309625,0.8206747025070793,-1.2219699887990472,-0.16605691986564589,1,1,0.6080537948823203,2,1.381401116556556,2008.0,111.0,-0.26345722578896713,23,0.9642631366559397,1.332034173630842
111,2009,2.3670431693464815,1.0334795892536053,0.8007380592605388,0.47069823608806477,1,1,0.3393677373338533,2,1.113675273582449,2009.0,111.0,-0.26345722578896713,24,0.9642631366559397,1.073876012520774
111,2010,1.1039732481224191,0.48800134498675124,0.7669137036309847,0.26299766028143956,1,1,-1.2922473322824386,2,0.9295261462510565,2010.0,111.0,-0.26345722578896713,25,0.9642631366559397,0.8963077973877513
111,2011,1.8408553481713348,0.8184246833095341,-1.0839864802941794,-0.8097169573358581,1,1,-0.5112224344514592,2,1.0118062353372443,2011.0,111.0,-0.26345722578896713,26,0.9642631366559397,0.9756474541743291
111,2012,1.3988881917154212,0.5546672561722737,-0.6067713224235308,-1.322626509954759,1,1,2.251775974971033,2,1.0977891173903387,2012.0,111.0,-0.26345722578896713,27,0.9642631366559397,1.0585575777215634
112,1999,0.3387333767124277,-0.488150887448529,0.6027317442321272,-0.9616995061295327,0,1,0.24329690605592086,2,1.14149659366282,1999.0,112.0,0.20945055684761904,14,0.9642631366559397,1.1007030858873814
112,2000,1.7383822109767202,0.28972268738263524,0.37542156895979845,-0.37314094943302933,0,1,0.17442923940868216,2,0.9876800948136614,2000.0,112.0,0.20945055684761904,15,0.9642631366559397,0.952383506237657
112,2001,2.760591388165224,1.0274332910882076,1.2045551776424361,1.2880535836493316,0,1,0.5916349255383366,2,0.5253219404495543,2001.0,112.0,0.20945055684761904,16,0.9642631366559397,0.506548582052072
112,2002,2.3678689938025057,0.8233772156291623,-1.1083415999565418,-0.29350779266354576,0,1,-2.5161760965100277,2,0.5391658750492702,2002.0,112.0,0.20945055684761904,17,0.9642631366559397,0.5198977778528536
112,2003,2.179219216355967,0.5647197573153794,-0.046729471056909465,1.124279200735142,0,1,0.2835867546799987,2,0.8773293412258665,2003.0,112.0,0.20945055684761904,18,0.9642631366559397,0.8459763424507432
112,2004,-1.0182033507249368,-0.9800575900775493,1.34711009009389,0.9576362880216149,0,1,0.1945608391984121,2,0.7494434550178404,2004.0,112.0,0.20945055684761904,19,0.9642631366559397,0.7226606966817674
112,2005,1.7294761532462934,0.19572692372785327,0.812871452436626,0.11800353246764649,0,1,-0.5794888204711554,2,1.17242791433562,2005.0,112.0,0.20945055684761904,20,0.9642631366559397,1.1305290181802463
112,2006,3.402732521922843,1.2869782560913832,-0.44204431052570153,-0.977336340572471,1,1,-0.45975389896838387,2,1.174155883818,2006.0,112.0,0.20945055684761904,21,0.9642631366559397,1.1321952354533718
112,2007,-0.6037223435583956,-0.7509882727339903,0.44554924848443783,-0.13101425915133724,1,1,-0.5057836294692594,2,1.2250740668479225,2007.0,112.0,0.20945055684761904,22,0.9642631366559397,1.181293762334626
112,2008,1.7638305432103953,0.3629878455939367,2.9256565723862153,0.46717531377818244,1,1,2.421687420733942,2,1.381401116556556,2008.0,112.0,0.20945055684761904,23,0.9642631366559397,1.332034173630842
112,2009,2.0622807870934645,0.64269056167089,-0.1794993049381883,-0.46374801798320914,1,1,-0.6841346266324633,2,1.113675273582449,2009.0,112.0,0.20945055684761904,24,0.9642631366559397,1.073876012520774
112,2010,1.4831382507941386,0.4408944203812907,-2.057254488674104,-0.5360820833673867,1,1,-0.7208370767066736,2,0.9295261462510565,2010.0,112.0,0.20945055684761904,25,0.9642631366559397,0.8963077973877513
112,2011,1.3085014711120335,0.31326807039702775,-0.34730017053739265,-1.5200009221290451,1,1,-0.4405661050824373,2,1.0118062353372443,2011.0,112.0,0.20945055684761904,26,0.9642631366559397,0.9756474541743291
112,2012,2.1268312455225638,0.6828256838961716,-0.18727101055252002,-0.3294615599861129,1,1,0.16245964311301525,2,1.0977891173903387,2012.0,112.0,0.20945055684761904,27,0.9642631366559397,1.0585575777215634
113,1999,1.7563893078628623,0.7385789060597292,-0.18082130012325337,-0.82250963047406,0,1,-0.39633702723582226,2,1.14149659366282,1999.0,113.0,-0.8140858010833802,14,0.9642631366559397,1.1007030858873814
113,2000,0.41328972123669755,0.1381869427549854,-0.7025389256360419,0.9927398504918656,0,1,-0.12130191112168073,2,0.9876800948136614,2000.0,113.0,-0.8140858010833802,15,0.9642631366559397,0.952383506237657
113,2001,-0.12249788325493355,0.09298459084239935,0.05830495079118948,2.2000339920491943,0,1,0.4017665008140204,2,0.5253219404495543,2001.0,113.0,-0.8140858010833802,16,0.9642631366559397,0.506548582052072
113,2002,-0.1145296468640414,0.0902805911389373,-1.2160418186515816,-0.13453978666817135,0,1,-0.2616198141658757,2,0.5391658750492702,2002.0,113.0,-0.8140858010833802,17,0.9642631366559397,0.5198977778528536
