indivID,year,Y,D,X,M,Exp,E,groupID,timeeff,t,iID,iFE,group_timeID,gFE,gtFE
111,2008,3.5133574098528824,1.469133513246752,8.633201351609468,1,1,14.62994415901299,2,0.5943607047700545,2008.0,111.0,0.34157146889455503,23,-0.19367008054172874,-0.11510988556365512
111,2009,3.8785989200757616,1.7202836646904678,8.129592907541767,1,1,6.937493993008246,2,1.0290507018406467,2009.0,111.0,0.34157146889455503,24,-0.19367008054172874,-0.19929633230700053
111,2010,5.415531162912732,2.3988192013692085,9.165542775720255,1,1,4.604334087199764,2,0.6002207153186294,2010.0,111.0,0.34157146889455503,25,-0.19367008054172874,-0.116244794278573
111,2011,3.267805806190909,1.515351645422098,7.000914387919874,1,1,2.9089555853455114,2,1.4943292999935087,2011.0,111.0,0.34157146889455503,26,-0.19367008054172874,-0.289406875885608
111,2012,6.0537837002032635,2.713600584767226,10.433811297473195,1,1,4.986783703657779,2,1.1939586201368362,2012.0,111.0,0.34157146889455503,27,-0.19367008054172874,-0.23123406212539238
112,1999,5.929584186759034,1.8350911890438755,9.740981582460575,0,1,10.968270724032264,2,1.1336882559299593,1999.0,112.0,1.5232160581508312,14,-0.19367008054172874,-0.21956149583516718
112,2000,5.124261532588855,1.3762301453581363,10.957392003643317,0,1,11.040822751371088,2,1.205099489483155,2000.0,112.0,1.5232160581508312,15,-0.19367008054172874,-0.23339171518899882
112,2001,4.4084167463503325,1.2615147867049994,5.887645030828722,0,1,11.379210323062459,2,1.104859562343265,2001.0,112.0,1.5232160581508312,16,-0.19367008054172874,-0.21397824042631933
112,2002,6.0739597002671655,1.9958911177477578,8.513006388022436,0,1,10.91722954789509,2,1.406414043109044,2002.0,112.0,1.5232160581508312,17,-0.19367008054172874,-0.2723803210039469
112,2003,5.318639067181097,1.7424316529882882,6.181157657911737,0,1,9.911529923916987,2,1.498072110033993,2003.0,112.0,1.5232160581508312,18,-0.19367008054172874,-0.29013174620760096
112,2004,5.695914054429152,1.692302626471983,9.377933319277277,0,1,9.94126457486433,2,0.685586343317726,2004.0,112.0,1.5232160581508312,19,-0.19367008054172874,-0.1327775623286533
112,2005,6.1635591625347645,1.9562908812702275,9.935163603189153,0,1,5.8004139393577505,2,1.271193304479933,2005.0,112.0,1.5232160581508312,20,-0.19367008054172874,-0.24619210966273494
112,2006,5.053486383307755,1.3306035447312494,10.390789397005747,0,1,9.088474411665722,2,0.8091578633131834,2006.0,112.0,1.5232160581508312,21,-0.19367008054172874,-0.15670966855883736
112,2007,5.937749535473539,2.037652910243531,5.276041037869426,0,1,6.429582928075976,2,0.8674541642102673,2007.0,112.0,1.5232160581508312,22,-0.19367008054172874,-0.16799991784886045
112,2008,6.677309013228093,2.267250959027445,7.573734321763012,0,1,14.62994415901299,2,0.5943607047700545,2008.0,112.0,1.5232160581508312,23,-0.19367008054172874,-0.11510988556365512
112,2009,4.470306391180146,1.5616177353144287,5.387673720606022,1,1,6.937493993008246,2,1.0290507018406467,2009.0,112.0,1.5232160581508312,24,-0.19367008054172874,-0.19929633230700053
112,2010,5.578077442869464,1.9638135485285007,7.63117217425489,1,1,4.604334087199764,2,0.6002207153186294,2010.0,112.0,1.5232160581508312,25,-0.19367008054172874,-0.116244794278573
112,2011,1.394075845822605,0.07136986042786653,5.182406413059273,1,1,2.9089555853455114,2,1.4943292999935087,2011.0,112.0,1.5232160581508312,26,-0.19367008054172874,-0.289406875885608
112,2012,5.615134949152491,2.1413528489378475,5.618607837407364,1,1,4.986783703657779,2,1.1939586201368362,2012.0,112.0,1.5232160581508312,27,-0.19367008054172874,-0.23123406212539238
113,1999,2.746315844830925,1.2180721328278703,4.6832077112461326,0,1,10.968270724032264,2,1.1336882559299593,1999.0,113.0,0.07359302521401724,14,-0.19367008054172874,-0.21956149583516718
113,2000,2.620266605753697,1.1980997041577892,3.9584688445467764,0,1,11.040822751371088,2,1.205099489483155,2000.0,113.0,0.07359302521401724,15,-0.19367008054172874,-0.23339171518899882
113,2001,2.9686518197441236,1.2079216851934012,7.052728814215572,0,1,11.379210323062459,2,1.104859562343265,2001.0,113.0,0.07359302521401724,16,-0.19367008054172874,-0.21397824042631933
113,2002,2.6721156454896033,1.105841660648069,6.702780365898761,0,1,10.91722954789509,2,1.406414043109044,2002.0,113.0,0.07359302521401724,17,-0.19367008054172874,-0.2723803210039469
113,2003,0.6064046520995229,0.2064613299751098,4.1208532644263824,0,1,9.911529923916987,2,1.498072110033993,2003.0,113.0,0.07359302521401724,18,-0.19367008054172874,-0.29013174620760096
113,2004,1.9670161423119479,0.8918486393465197,2.514218871270098,0,1,9.94126457486433,2,0.685586343317726,2004.0,113.0,0.07359302521401724,19,-0.19367008054172874,-0.1327775623286533
113,2005,3.4996344848199996,1.9017156782904954,3.878193694706318,1,1,5.8004139393577505,2,1.271193304479933,2005.0,113.0,0.07359302521401724,20,-0.19367008054172874,-0.24619210966273494
113,2006,4.785066919310094,2.3691382658014764,6.5359841370997644,1,1,9.088474411665722,2,0.8091578633131834,2006.0,113.0,0.07359302521401724,21,-0.19367008054172874,-0.15670966855883736
113,2007,2.9503991565128223,1.5428194550802223,4.7459533353802295,1,1,6.429582928075976,2,0.8674541642102673,2007.0,113.0,0.07359302521401724,22,-0.19367008054172874,-0.16799991784886045
113,2008,1.5690959938909872,0.915240935220379,2.892833931520712,1,1,14.62994415901299,2,0.5943607047700545,2008.0,113.0,0.07359302521401724,23,-0.19367008054172874,-0.11510988556365512
113,2009,1.8214249386533043,0.9775645140179765,5.017748628505142,1,1,6.937493993008246,2,1.0290507018406467,2009.0,113.0,0.07359302521401724,24,-0.19367008054172874,-0.19929633230700053
113,2010,3.09813890274946,1.4921096553840574,6.714924575997422,1,1,4.604334087199764,2,0.6002207153186294,2010.0,113.0,0.07359302521401724,25,-0.19367008054172874,-0.116244794278573
113,2011,2.9422230907172002,1.6164355661837537,4.413301646831213,1,1,2.9089555853455114,2,1.4943292999935087,2011.0,113.0,0.07359302521401724,26,-0.19367008054172874,-0.289406875885608
113,2012,2.0920616402959524,1.176130254360285,4.092034710303608,1,1,4.986783703657779,2,1.1939586201368362,2012.0,113.0,0.07359302521401724,27,-0.19367008054172874,-0.23123406212539238
114,1999,2.0047603055989596,1.6041835940396951,3.917407508359678,0,1,10.968270724032264,2,1.1336882559299593,1999.0,114.0,-1.3597443015408341,14,-0.19367008054172874,-0.21956149583516718
114,2000,1.1014840680002083,1.1978751375245476,3.1084856105619187,0,1,11.040822751371088,2,1.205099489483155,2000.0,114.0,-1.3597443015408341,15,-0.19367008054172874,-0.23339171518899882
114,2001,-0.827613834255996,0.2392194476635014,2.700620068607898,0,1,11.379210323062459,2,1.104859562343265,2001.0,114.0,-1.3597443015408341,16,-0.19367008054172874,-0.21397824042631933
114,2002,-1.3110039467848087,0.006909702681213492,3.0737036742435757,0,1,10.91722954789509,2,1.406414043109044,2002.0,114.0,-1.3597443015408341,17,-0.19367008054172874,-0.2723803210039469
114,2003,-1.5165294148927568,-0.00150921800687287,1.3634997668935545,0,1,9.911529923916987,2,1.498072110033993,2003.0,114.0,-1.3597443015408341,18,-0.19367008054172874,-0.29013174620760096
114,2004,1.6648192698853612,1.374974646732519,4.2114158675713576,0,1,9.94126457486433,2,0.685586343317726,2004.0,114.0,-1.3597443015408341,19,-0.19367008054172874,-0.1327775623286533
114,2005,-0.8374533639045907,0.25602507842110395,2.5899314124098174,0,1,5.8004139393577505,2,1.271193304479933,2005.0,114.0,-1.3597443015408341,20,-0.19367008054172874,-0.24619210966273494
114,2006,0.627621831119,0.9158926897631714,3.2144934858996055,0,1,9.088474411665722,2,0.8091578633131834,2006.0,114.0,-1.3597443015408341,21,-0.19367008054172874,-0.15670966855883736
114,2007,-0.2992435345767546,0.43655849598640434,3.5974927779999533,0,1,6.429582928075976,2,0.8674541642102673,2007.0,114.0,-1.3597443015408341,22,-0.19367008054172874,-0.16799991784886045
114,2008,1.1436244790181327,1.3872569097905554,3.578374156394167,1,1,14.62994415901299,2,0.5943607047700545,2008.0,114.0,-1.3597443015408341,23,-0.19367008054172874,-0.11510988556365512
114,2009,0.6593008901723894,1.2451313322724775,2.4053017279799382,1,1,6.937493993008246,2,1.0290507018406467,2009.0,114.0,-1.3597443015408341,24,-0.19367008054172874,-0.19929633230700053
114,2010,1.2568991313668403,1.4977295335672225,2.524064553874748,1,1,4.604334087199764,2,0.6002207153186294,2010.0,114.0,-1.3597443015408341,25,-0.19367008054172874,-0.116244794278573
114,2011,2.455348924267276,2.093498045919139,4.38438990314632,1,1,2.9089555853455114,2,1.4943292999935087,2011.0,114.0,-1.3597443015408341,26,-0.19367008054172874,-0.289406875885608
114,2012,2.3436712770009125,2.012934487698443,4.2891001014723775,1,1,4.986783703657779,2,1.1939586201368362,2012.0,114.0,-1.3597443015408341,27,-0.19367008054172874,-0.23123406212539238
115,1999,1.073738919842207,0.5387681836324878,4.019269691094365,0,1,10.968270724032264,2,1.1336882559299593,1999.0,115.0,-0.18077523886071295,14,-0.19367008054172874,-0.21956149583516718
115,2000,0.9894104755302895,0.5489247974072251,3.1121708273962323,0,1,11.040822751371088,2,1.205099489483155,2000.0,115.0,-0.18077523886071295,15,-0.19367008054172874,-0.23339171518899882
115,2001,-0.5574849150897945,-0.1831777950220277,2.01792376291073,0,1,11.379210323062459,2,1.104859562343265,2001.0,115.0,-0.18077523886071295,16,-0.19367008054172874,-0.21397824042631933
115,2002,0.8109708509122392,0.48401810798927003,3.009303758782517,0,1,10.91722954789509,2,1.406414043109044,2002.0,115.0,-0.18077523886071295,17,-0.19367008054172874,-0.2723803210039469
115,2003,1.6984739747131627,0.8736788136536645,4.307601206106843,0,1,9.911529923916987,2,1.498072110033993,2003.0,115.0,-0.18077523886071295,18,-0.19367008054172874,-0.29013174620760096
115,2004,1.4318958913957949,0.9616300035553428,3.318049855100291,1,1,9.94126457486433,2,0.685586343317726,2004.0,115.0,-0.18077523886071295,19,-0.19367008054172874,-0.1327775623286533
115,2005,0.7427896037764937,0.7204260281877771,2.3610915620626507,1,1,5.8004139393577505,2,1.271193304479933,2005.0,115.0,-0.18077523886071295,20,-0.19367008054172874,-0.24619210966273494
115,2006,3.072862991084906,1.774444957005049,3.792024340644093,1,1,9.088474411665722,2,0.8091578633131834,2006.0,115.0,-0.18077523886071295,21,-0.19367008054172874,-0.15670966855883736
115,2007,3.514821734732826,1.9439629026968221,4.951107150757237,1,1,6.429582928075976,2,0.8674541642102673,2007.0,115.0,-0.18077523886071295,22,-0.19367008054172874,-0.16799991784886045
115,2008,3.1485291860962716,1.7245762339291772,5.125076050015775,1,1,14.62994415901299,2,0.5943607047700545,2008.0,115.0,-0.18077523886071295,23,-0.19367008054172874,-0.11510988556365512
115,2009,0.6001625789836371,0.5666090358476354,3.5268216881455583,1,1,6.937493993008246,2,1.0290507018406467,2009.0,115.0,-0.18077523886071295,24,-0.19367008054172874,-0.19929633230700053
115,2010,1.8661715541808483,1.190130245861523,2.948323980557031,1,1,4.604334087199764,2,0.6002207153186294,2010.0,115.0,-0.18077523886071295,25,-0.19367008054172874,-0.116244794278573
115,2011,0.39334858008235984,0.6094268281500722,1.5077130681003705,1,1,2.9089555853455114,2,1.4943292999935087,2011.0,115.0,-0.18077523886071295,26,-0.19367008054172874,-0.289406875885608
115,2012,2.5177436795025825,1.6099135926457675,2.2602493112361097,1,1,4.986783703657779,2,1.1939586201368362,2012.0,115.0,-0.18077523886071295,27,-0.19367008054172874,-0.23123406212539238
116,1999,0.5421638101696863,0.14319742236875543,5.221713978527178,0,1,10.968270724032264,2,1.1336882559299593,1999.0,116.0,-0.045408962361687316,14,-0.19367008054172874,-0.21956149583516718
116,2000,2.3834375439677786,1.0130651801982142,6.462385129240188,0,1,11.040822751371088,2,1.205099489483155,2000.0,116.0,-0.045408962361687316,15,-0.19367008054172874,-0.23339171518899882
116,2001,1.9679175010148608,0.8355992476865364,5.644622009066599,0,1,11.379210323062459,2,1.104859562343265,2001.0,116.0,-0.045408962361687316,16,-0.19367008054172874,-0.21397824042631933
116,2002,2.2378451134664528,0.9795144131896032,6.064007145847772,0,1,10.91722954789509,2,1.406414043109044,2002.0,116.0,-0.045408962361687316,17,-0.19367008054172874,-0.2723803210039469
116,2003,3.754364164726098,1.7386745222568962,6.299425740041634,0,1,9.911529923916987,2,1.498072110033993,2003.0,116.0,-0.045408962361687316,18,-0.19367008054172874,-0.29013174620760096
116,2004,0.7101940807628551,0.4218036155256959,5.489914105570608,1,1,9.94126457486433,2,0.685586343317726,2004.0,116.0,-0.045408962361687316,19,-0.19367008054172874,-0.1327775623286533
116,2005,2.5317508558802486,1.4141923228302014,5.091092054725707,1,1,5.8004139393577505,2,1.271193304479933,2005.0,116.0,-0.045408962361687316,20,-0.19367008054172874,-0.24619210966273494
116,2006,4.541637141250372,2.291741341646692,6.831905022939797,1,1,9.088474411665722,2,0.8091578633131834,2006.0,116.0,-0.045408962361687316,21,-0.19367008054172874,-0.15670966855883736
116,2007,3.8299016788197067,2.0234296929848776,5.166854699903488,1,1,6.429582928075976,2,0.8674541642102673,2007.0,116.0,-0.045408962361687316,22,-0.19367008054172874,-0.16799991784886045
116,2008,3.00520630983122,1.5174520853901794,6.4599550783010615,1,1,14.62994415901299,2,0.5943607047700545,2008.0,116.0,-0.045408962361687316,23,-0.19367008054172874,-0.11510988556365512
116,2009,2.030107854060609,1.1465335788730022,4.9321132677202275,1,1,6.937493993008246,2,1.0290507018406467,2009.0,116.0,-0.045408962361687316,24,-0.19367008054172874,-0.19929633230700053
116,2010,1.474251337996709,0.9929552160663238,1.5992421466498499,1,1,4.604334087199764,2,0.6002207153186294,2010.0,116.0,-0.045408962361687316,25,-0.19367008054172874,-0.116244794278573
116,2011,2.642439777504416,1.5120541318531693,4.682678933639046,1,1,2.9089555853455114,2,1.4943292999935087,2011.0,116.0,-0.045408962361687316,26,-0.19367008054172874,-0.289406875885608
116,2012,3.0662674261192295,1.650707321029367,5.580028817578692,1,1,4.986783703657779,2,1.1939586201368362,2012.0,116.0,-0.045408962361687316,27,-0.19367008054172874,-0.23123406212539238
117,1999,0.5307104661116981,0.022691462640605398,9.616902805355505,0,1,10.968270724032264,2,1.1336882559299593,1999.0,117.0,-0.25657432924348933,14,-0.19367008054172874,-0.21956149583516718
117,2000,0.3751934185988689,0.2342836995203107,3.989349009859388,0,1,11.040822751371088,2,1.205099489483155,2000.0,117.0,-0.25657432924348933,15,-0.19367008054172874,-0.23339171518899882
117,2001,3.6878001995052485,1.5833522102260764,10.07481870825165,0,1,11.379210323062459,2,1.104859562343265,2001.0,117.0,-0.25657432924348933,16,-0.19367008054172874,-0.21397824042631933
117,2002,4.567135378599835,2.111181724633346,8.94838396826914,0,1,10.91722954789509,2,1.406414043109044,2002.0,117.0,-0.25657432924348933,17,-0.19367008054172874,-0.2723803210039469
117,2003,0.055294369423057654,0.09711265811521286,4.087462552248743,0,1,9.911529923916987,2,1.498072110033993,2003.0,117.0,-0.25657432924348933,18,-0.19367008054172874,-0.29013174620760096
117,2004,5.0545938187887085,2.081240490018369,13.02277135224297,0,1,9.94126457486433,2,0.685586343317726,2004.0,117.0,-0.25657432924348933,19,-0.19367008054172874,-0.1327775623286533
117,2005,3.059223030924973,1.716222276445019,6.467071397056099,1,1,5.8004139393577505,2,1.271193304479933,2005.0,117.0,-0.25657432924348933,20,-0.19367008054172874,-0.24619210966273494
117,2006,1.1165463725630178,0.7863179020764585,4.650577452331923,1,1,9.088474411665722,2,0.8091578633131834,2006.0,117.0,-0.25657432924348933,21,-0.19367008054172874,-0.15670966855883736
117,2007,3.07596376421838,1.771586942813643,4.750799951115801,1,1,6.429582928075976,2,0.8674541642102673,2007.0,117.0,-0.25657432924348933,22,-0.19367008054172874,-0.16799991784886045
117,2008,2.6642234848063655,1.4811473010688185,5.884245704865609,1,1,14.62994415901299,2,0.5943607047700545,2008.0,117.0,-0.25657432924348933,23,-0.19367008054172874,-0.11510988556365512
117,2009,4.928535281900295,2.6476435447889015,6.155952893208715,1,1,6.937493993008246,2,1.0290507018406467,2009.0,117.0,-0.25657432924348933,24,-0.19367008054172874,-0.19929633230700053
117,2010,2.304810059397179,1.313333133997799,5.640962462636216,1,1,4.604334087199764,2,0.6002207153186294,2010.0,117.0,-0.25657432924348933,25,-0.19367008054172874,-0.116244794278573
117,2011,3.2011033373100033,1.748198289818257,7.681699457007694,1,1,2.9089555853455114,2,1.4943292999935087,2011.0,117.0,-0.25657432924348933,26,-0.19367008054172874,-0.289406875885608
117,2012,5.738667532620009,2.882564456347879,9.901726558566121,1,1,4.986783703657779,2,1.1939586201368362,2012.0,117.0,-0.25657432924348933,27,-0.19367008054172874,-0.23123406212539238
118,1999,1.8514645316676215,0.7684962862604544,5.480823747968471,0,1,10.968270724032264,2,1.1336882559299593,1999.0,118.0,-0.006363956952362519,14,-0.19367008054172874,-0.21956149583516718
118,2000,3.5459498734250547,1.6721275605128352,4.581717001458744,0,1,11.040822751371088,2,1.205099489483155,2000.0,118.0,-0.006363956952362519,15,-0.19367008054172874,-0.23339171518899882
118,2001,3.6456068277868994,1.6010754059171268,6.79808967390499,0,1,11.379210323062459,2,1.104859562343265,2001.0,118.0,-0.006363956952362519,16,-0.19367008054172874,-0.21397824042631933
118,2002,3.616373668808916,1.5337943622105512,8.428671659662287,0,1,10.91722954789509,2,1.406414043109044,2002.0,118.0,-0.006363956952362519,17,-0.19367008054172874,-0.2723803210039469
118,2003,2.5300302199611253,1.1190065959244255,5.997027972314822,0,1,9.911529923916987,2,1.498072110033993,2003.0,118.0,-0.006363956952362519,18,-0.19367008054172874,-0.29013174620760096
118,2004,4.891193322045739,2.306430431970342,4.405382817057737,0,1,9.94126457486433,2,0.685586343317726,2004.0,118.0,-0.006363956952362519,19,-0.19367008054172874,-0.1327775623286533
118,2005,1.6730544132663963,1.1236040440285067,1.8963843226476556,1,1,5.8004139393577505,2,1.271193304479933,2005.0,118.0,-0.006363956952362519,20,-0.19367008054172874,-0.24619210966273494
118,2006,1.2918020726381747,0.9006003823834265,1.6268093720635584,1,1,9.088474411665722,2,0.8091578633131834,2006.0,118.0,-0.006363956952362519,21,-0.19367008054172874,-0.15670966855883736
118,2007,3.8472249184802556,1.902989800998246,7.346390892949698,1,1,6.429582928075976,2,0.8674541642102673,2007.0,118.0,-0.006363956952362519,22,-0.19367008054172874,-0.16799991784886045
118,2008,6.318822788432432,2.9918020639030183,9.86610523781443,1,1,14.62994415901299,2,0.5943607047700545,2008.0,118.0,-0.006363956952362519,23,-0.19367008054172874,-0.11510988556365512
118,2009,1.0585412367982527,0.6564738745412846,4.578185157204593,1,1,6.937493993008246,2,1.0290507018406467,2009.0,118.0,-0.006363956952362519,24,-0.19367008054172874,-0.19929633230700053
118,2010,3.6623137325110755,1.8030624409639784,6.968282262236947,1,1,4.604334087199764,2,0.6002207153186294,2010.0,118.0,-0.006363956952362519,25,-0.19367008054172874,-0.116244794278573
118,2011,0.17429839001884528,0.20548387905760657,5.611563035321789,1,1,2.9089555853455114,2,1.4943292999935087,2011.0,118.0,-0.006363956952362519,26,-0.19367008054172874,-0.289406875885608
118,2012,2.526721613205472,1.3578183637772332,5.622610883665333,1,1,4.986783703657779,2,1.1939586201368362,2012.0,118.0,-0.006363956952362519,27,-0.19367008054172874,-0.23123406212539238
119,1999,2.6456534478844915,1.1424494452406302,3.5924301939264156,0,1,10.968270724032264,2,1.1336882559299593,1999.0,119.0,0.23249752829816342,14,-0.19367008054172874,-0.21956149583516718
119,2000,4.544118843523826,1.9640846345897454,6.364846075810684,0,1,11.040822751371088,2,1.205099489483155,2000.0,119.0,0.23249752829816342,15,-0.19367008054172874,-0.23339171518899882
119,2001,3.294595411420698,1.3765336076682182,5.367742442890994,0,1,11.379210323062459,2,1.104859562343265,2001.0,119.0,0.23249752829816342,16,-0.19367008054172874,-0.21397824042631933
119,2002,4.7965162611859835,2.0065828119542983,8.432992581027136,0,1,10.91722954789509,2,1.406414043109044,2002.0,119.0,0.23249752829816342,17,-0.19367008054172874,-0.2723803210039469
119,2003,2.5113771710018815,0.8594522154307875,8.587014802040516,0,1,9.911529923916987,2,1.498072110033993,2003.0,119.0,0.23249752829816342,18,-0.19367008054172874,-0.29013174620760096
119,2004,2.395836001471228,0.8540251335955762,5.966060196465214,0,1,9.94126457486433,2,0.685586343317726,2004.0,119.0,0.23249752829816342,19,-0.19367008054172874,-0.1327775623286533
119,2005,5.5479470547745295,2.3816236506494506,8.222105713466945,0,1,5.8004139393577505,2,1.271193304479933,2005.0,119.0,0.23249752829816342,20,-0.19367008054172874,-0.24619210966273494
119,2006,3.530175400533629,1.334707846655932,7.983189259489985,0,1,9.088474411665722,2,0.8091578633131834,2006.0,119.0,0.23249752829816342,21,-0.19367008054172874,-0.15670966855883736
119,2007,0.8136712433777643,0.2872200933354147,1.7760564719098628,0,1,6.429582928075976,2,0.8674541642102673,2007.0,119.0,0.23249752829816342,22,-0.19367008054172874,-0.16799991784886045
119,2008,3.9258152437228104,1.4486092788750526,9.256951360269467,0,1,14.62994415901299,2,0.5943607047700545,2008.0,119.0,0.23249752829816342,23,-0.19367008054172874,-0.11510988556365512
119,2009,1.4948934015776232,0.7944796522947388,3.8067769751993037,1,1,6.937493993008246,2,1.0290507018406467,2009.0,119.0,0.23249752829816342,24,-0.19367008054172874,-0.19929633230700053
119,2010,3.3590758776298912,1.5563276453776607,6.457311293087564,1,1,4.604334087199764,2,0.6002207153186294,2010.0,119.0,0.23249752829816342,25,-0.19367008054172874,-0.116244794278573
119,2011,5.131056827711084,2.3183542906894545,10.744411368265144,1,1,2.9089555853455114,2,1.4943292999935087,2011.0,119.0,0.23249752829816342,26,-0.19367008054172874,-0.289406875885608
119,2012,5.905432143110772,2.7684916168241815,8.948703594578802,1,1,4.986783703657779,2,1.1939586201368362,2012.0,119.0,0.23249752829816342,27,-0.19367008054172874,-0.23123406212539238
120,1999,4.146627637331846,1.6946382242442428,7.934767126497978,0,0,10.968270724032264,2,1.1336882559299593,1999.0,120.0,0.20038235427117185,14,-0.19367008054172874,-0.21956149583516718
120,2000,4.883003471514513,2.0765999152784014,7.8357900102832145,0,0,11.040822751371088,2,1.205099489483155,2000.0,120.0,0.20038235427117185,15,-0.19367008054172874,-0.23339171518899882
120,2001,2.835635541156858,1.004988775694872,8.493037636792096,0,0,11.379210323062459,2,1.104859562343265,2001.0,120.0,0.20038235427117185,16,-0.19367008054172874,-0.21397824042631933
120,2002,2.9833735410728277,1.3500942951231396,3.686838605105555,0,0,10.91722954789509,2,1.406414043109044,2002.0,120.0,0.20038235427117185,17,-0.19367008054172874,-0.2723803210039469
120,2003,2.217722112069414,0.9288496224968152,4.590607552371813,0,0,9.911529923916987,2,1.498072110033993,2003.0,120.0,0.20038235427117185,18,-0.19367008054172874,-0.29013174620760096
120,2004,3.4519091708844147,1.5438319176599928,3.120788627985104,0,0,9.94126457486433,2,0.685586343317726,2004.0,120.0,0.20038235427117185,19,-0.19367008054172874,-0.1327775623286533
120,2005,2.2710057511967987,0.9251491855414458,4.757686273608851,0,0,5.8004139393577505,2,1.271193304479933,2005.0,120.0,0.20038235427117185,20,-0.19367008054172874,-0.24619210966273494
120,2006,1.2022516426897543,0.31535281257497594,5.31026859953218,0,0,9.088474411665722,2,0.8091578633131834,2006.0,120.0,0.20038235427117185,21,-0.19367008054172874,-0.15670966855883736
120,2007,4.465833120876166,1.9094400969567529,6.33664891509917,0,0,6.429582928075976,2,0.8674541642102673,2007.0,120.0,0.20038235427117185,22,-0.19367008054172874,-0.16799991784886045
120,2008,3.0684782407001396,1.1843709688601367,6.263075439609514,0,0,14.62994415901299,2,0.5943607047700545,2008.0,120.0,0.20038235427117185,23,-0.19367008054172874,-0.11510988556365512
120,2009,-0.6709335316696514,-0.4859631821488133,2.950471788423157,0,0,6.937493993008246,2,1.0290507018406467,2009.0,120.0,0.20038235427117185,24,-0.19367008054172874,-0.19929633230700053
120,2010,2.9513339338338938,1.1660622667404503,5.467324630277991,0,0,4.604334087199764,2,0.6002207153186294,2010.0,120.0,0.20038235427117185,25,-0.19367008054172874,-0.116244794278573
120,2011,2.554988329426939,1.085068225905986,4.847270814884631,0,0,2.9089555853455114,2,1.4943292999935087,2011.0,120.0,0.20038235427117185,26,-0.19367008054172874,-0.289406875885608
120,2012,5.148152283713084,2.187964729879301,8.249541791074957,0,0,4.986783703657779,2,1.1939586201368362,2012.0,120.0,0.20038235427117185,27,-0.19367008054172874,-0.23123406212539238
121,1999,-2.6846917026783808,-1.3578955402991764,2.1792568765402622,0,0,10.968270724032264,2,1.1336882559299593,1999.0,121.0,0.019156230698121276,14,-0.19367008054172874,-0.21956149583516718
121,2000,3.158246756603987,1.4697588794669432,4.476620709556477,0,0,11.040822751371088,2,1.205099489483155,2000.0,121.0,0.019156230698121276,15,-0.19367008054172874,-0.23339171518899882
121,2001,2.06010790522086,0.8579440667725167,5.4762122207175,0,0,11.379210323062459,2,1.104859562343265,2001.0,121.0,0.019156230698121276,16,-0.19367008054172874,-0.21397824042631933
121,2002,3.527755152989049,1.711863943885578,3.743699949625742,0,0,10.91722954789509,2,1.406414043109044,2002.0,121.0,0.019156230698121276,17,-0.19367008054172874,-0.2723803210039469
121,2003,-0.9283235802551193,-0.43651337950032304,2.113135604600033,0,0,9.911529923916987,2,1.498072110033993,2003.0,121.0,0.019156230698121276,18,-0.19367008054172874,-0.29013174620760096
121,2004,2.335946674918072,1.0385151534252144,3.829228512324275,0,0,9.94126457486433,2,0.685586343317726,2004.0,121.0,0.019156230698121276,19,-0.19367008054172874,-0.1327775623286533
121,2005,1.6075566716610006,0.7781213888812977,2.8613098675183206,0,0,5.8004139393577505,2,1.271193304479933,2005.0,121.0,0.019156230698121276,20,-0.19367008054172874,-0.24619210966273494
121,2006,2.1943739295173255,0.8941360179971467,5.5259669156371976,0,0,9.088474411665722,2,0.8091578633131834,2006.0,121.0,0.019156230698121276,21,-0.19367008054172874,-0.15670966855883736
121,2007,1.0773869720097182,0.4147707561780273,4.008368543661831,0,0,6.429582928075976,2,0.8674541642102673,2007.0,121.0,0.019156230698121276,22,-0.19367008054172874,-0.16799991784886045
121,2008,2.323763518358615,0.9342493639744472,5.605609389149993,0,0,14.62994415901299,2,0.5943607047700545,2008.0,121.0,0.019156230698121276,23,-0.19367008054172874,-0.11510988556365512
121,2009,0.9240247917853872,0.4086284420697413,2.909942936754813,0,0,6.937493993008246,2,1.0290507018406467,2009.0,121.0,0.019156230698121276,24,-0.19367008054172874,-0.19929633230700053
121,2010,0.6334027063646775,0.16752279852839647,3.9712090087362055,0,0,4.604334087199764,2,0.6002207153186294,2010.0,121.0,0.019156230698121276,25,-0.19367008054172874,-0.116244794278573
121,2011,2.2052872401531642,1.0938899308648444,2.986969229196109,0,0,2.9089555853455114,2,1.4943292999935087,2011.0,121.0,0.019156230698121276,26,-0.19367008054172874,-0.289406875885608
121,2012,1.0170799070659986,0.3839789766607412,4.650395749383949,0,0,4.986783703657779,2,1.1939586201368362,2012.0,121.0,0.019156230698121276,27,-0.19367008054172874,-0.23123406212539238
122,1999,3.310085828539922,0.7891494522007401,1.387769816553682,0,0,10.968270724032264,2,1.1336882559299593,1999.0,122.0,1.820462932840248,14,-0.19367008054172874,-0.21956149583516718
122,2000,0.06202531726928284,-0.7920801372267859,0.5119357269933772,0,0,11.040822751371088,2,1.205099489483155,2000.0,122.0,1.820462932840248,15,-0.19367008054172874,-0.23339171518899882
122,2001,1.7755569210314561,0.05011035484721238,0.6935262247157491,0,0,11.379210323062459,2,1.104859562343265,2001.0,122.0,1.820462932840248,16,-0.19367008054172874,-0.21397824042631933
